block_date,starknet_tx_count,zksync_tx_count,starknet_user_count,zksync_user_count,starknet_bridged_amount_usd,zksync_bridged_amount_usd,starknet_balance_amount_usd,zksync_balance_amount_usd
2022-11-29 00:00:00.000 UTC,2020,2129,1842,1951,219133.18467662472,1.9072339800000004e+06,-37067.57983621092,1.9072339800000004e+06
2022-11-30 00:00:00.000 UTC,1983,2043,1723,1850,233092.63905273704,1.5930545399999998e+06,110846.22577698866,1.5930545399999998e+06
2022-12-01 00:00:00.000 UTC,1875,2061,1728,1904,204483.78180937475,1.7665275800000008e+06,-26031.344033297635,1.7665275800000008e+06
2022-12-02 00:00:00.000 UTC,2152,2395,1998,2269,181544.2572825098,1.9907860400000005e+06,106763.39754876075,1.9907860400000005e+06
2022-12-03 00:00:00.000 UTC,3220,2351,2978,2178,226869.3868502323,1.7599765499999998e+06,20188.903965573565,1.7599765499999998e+06
2022-12-04 00:00:00.000 UTC,3785,2882,3592,2670,292887.92024598626,1.1995249000000001e+06,221221.14251105796,1.1995249000000001e+06
2022-12-05 00:00:00.000 UTC,3025,1933,2789,1823,274553.9643060109,1.6042244899999998e+06,29681.27251237008,1.6042244899999998e+06
2022-12-06 00:00:00.000 UTC,2628,1662,2397,1552,288420.69069833605,935235.1600000004,123800.27079653853,935235.1600000004
2022-12-07 00:00:00.000 UTC,4035,1554,3598,1475,366722.5694836462,925827.420000001,272518.3484530623,925827.420000001
2022-12-08 00:00:00.000 UTC,3130,1772,2823,1665,272467.59064932575,1.16971907e+06,-50100.440514274895,1.16971907e+06
2022-12-09 00:00:00.000 UTC,1622,1410,1429,1356,223828.62809341098,732483.8500000001,-109543.75095022586,732483.8500000001
2022-12-10 00:00:00.000 UTC,2091,1458,1868,1386,334103.6915299407,963475.8599999998,73078.16852581767,963475.8599999998
2022-12-11 00:00:00.000 UTC,1904,1560,1618,1510,313989.87358029897,859659.9899999999,-70658.9375905473,859659.9899999999
2022-12-12 00:00:00.000 UTC,1349,2095,1262,2018,160955.0963556899,1.4390018100000008e+06,19237.065972411976,1.4390018100000008e+06
2022-12-13 00:00:00.000 UTC,1041,2799,989,2735,152411.73082944495,1.9732666699999997e+06,58626.647443823036,1.9732666699999997e+06
2022-12-14 00:00:00.000 UTC,1306,2369,1241,2281,132882.47511443845,1.2713849299999995e+06,-83420.30057004273,1.2713849299999995e+06
2022-12-15 00:00:00.000 UTC,1777,1682,1709,1596,210236.55719827567,1.1847829099999992e+06,150548.12192973722,1.1847829099999992e+06
2022-12-16 00:00:00.000 UTC,1347,1699,1284,1634,122514.64966673125,1.26897341e+06,22861.736706082735,1.26897341e+06
2022-12-17 00:00:00.000 UTC,1313,1670,1248,1603,104131.14300823907,1.5805806799999992e+06,44593.69480229216,1.5805806799999992e+06
2022-12-18 00:00:00.000 UTC,903,886,840,821,78743.4326376814,994306.7999999999,28449.492837791095,994306.7999999999
2022-12-19 00:00:00.000 UTC,1029,1274,960,1190,100061.30407369748,1.9215557000000007e+06,-78418.85836686607,1.9215557000000007e+06
2022-12-20 00:00:00.000 UTC,1053,1069,996,1013,141804.86943964995,1.75446207e+06,109556.79526116357,1.75446207e+06
2022-12-21 00:00:00.000 UTC,1128,956,1034,894,129289.44470897575,1.9821746600000008e+06,63375.847173436145,1.9821746600000008e+06
2022-12-22 00:00:00.000 UTC,1056,1275,974,1195,209729.65369171897,1.9078085999999994e+06,141913.84514840512,1.9078085999999994e+06
2022-12-23 00:00:00.000 UTC,935,985,858,843,104048.39045640471,1.3213437399999998e+06,45934.44115820974,1.3213437399999998e+06
2022-12-24 00:00:00.000 UTC,1052,1519,961,1373,121786.50456009366,1.70654103e+06,-85065.31914982386,1.70654103e+06
2022-12-25 00:00:00.000 UTC,878,1790,780,1693,134401.99487145923,1.1127786700000004e+06,80025.16523308291,1.1127786700000004e+06
2022-12-26 00:00:00.000 UTC,885,1297,804,1214,129742.88822381532,512779.75999999995,52755.36531879399,512779.75999999995
2022-12-27 00:00:00.000 UTC,800,1110,742,1053,83548.08924449877,758321.9399999997,-131405.58611676216,758321.9399999997
2022-12-28 00:00:00.000 UTC,678,1078,632,1019,87768.3066066457,1.250625829999999e+06,37692.02175326562,1.250625829999999e+06
2022-12-29 00:00:00.000 UTC,732,1022,653,971,66268.65361269783,621357.9199999997,21328.118148495283,621357.9199999997
2022-12-30 00:00:00.000 UTC,840,990,774,953,101694.95638577253,625988.5099999999,54164.91693133549,625988.5099999999
2022-12-31 00:00:00.000 UTC,497,522,461,482,44594.87886735544,309471.01999999996,-116379.46535463985,309471.01999999996
2023-01-01 00:00:00.000 UTC,524,456,474,420,64647.8090982436,192975.68999999977,18222.658297832535,192975.68999999977
2023-01-02 00:00:00.000 UTC,669,735,642,674,50938.30998215443,293600.69000000006,10163.49911524442,293600.69000000006
2023-01-03 00:00:00.000 UTC,670,607,626,573,47417.92489569196,458501.4799999999,24052.04102249388,458501.4799999999
2023-01-04 00:00:00.000 UTC,1324,584,1231,542,79071.4891276511,462674.4599999996,45574.95764847908,462674.4599999996
2023-01-05 00:00:00.000 UTC,1304,445,1205,427,113558.99975005847,554955.3700000002,-21622.254217350837,554955.3700000002
2023-01-06 00:00:00.000 UTC,2214,575,2126,522,142541.6545173156,500970.4500000001,114352.78343228581,500970.4500000001
2023-01-07 00:00:00.000 UTC,1541,655,1458,615,135344.64695823455,867100.6,-49780.0046811705,867100.6
2023-01-08 00:00:00.000 UTC,1289,633,1210,559,100863.90696016868,813908.78,40016.947487518315,813908.78
2023-01-09 00:00:00.000 UTC,1179,506,1098,458,129585.45814771645,541819.0000000005,90115.17954724249,541819.0000000005
2023-01-10 00:00:00.000 UTC,786,552,729,521,89454.316760875,350854.0800000001,48002.24563241831,350854.0800000001
2023-01-11 00:00:00.000 UTC,1120,610,1078,574,148795.42050823374,638127.6299999997,-3324.3675711186884,638127.6299999997
2023-01-12 00:00:00.000 UTC,603,621,552,578,114795.16170235726,2.3566320999999996e+06,-76290.63557786477,2.3566320999999996e+06
2023-01-13 00:00:00.000 UTC,646,471,583,444,116736.87009404498,342842.06,86329.16217249434,342842.06
2023-01-14 00:00:00.000 UTC,638,381,582,359,97221.89580516402,282385.7599999999,11539.782460405835,282385.7599999999
2023-01-15 00:00:00.000 UTC,545,624,491,584,97237.8805747861,220443.35999999993,-88708.22370648103,220443.35999999993
2023-01-16 00:00:00.000 UTC,419,459,396,439,57758.92017030991,524209.6800000001,15189.891173674632,524209.6800000001
2023-01-17 00:00:00.000 UTC,551,542,516,502,55797.15780598404,401261.51,-72066.05303611253,401261.51
2023-01-18 00:00:00.000 UTC,442,626,398,605,42710.50988734269,610815.2199999997,23984.477788298685,610815.2199999997
2023-01-19 00:00:00.000 UTC,467,529,428,496,92025.16011941277,318868.8599999998,72219.44463231575,318868.8599999998
2023-01-20 00:00:00.000 UTC,378,493,342,459,91547.46866845276,485990.7600000001,-126233.50629882442,485990.7600000001
2023-01-21 00:00:00.000 UTC,458,686,404,649,102753.32645380654,475209.81000000006,27999.21444489281,475209.81000000006
2023-01-22 00:00:00.000 UTC,504,746,455,692,104350.75044859537,490347.15000000043,76005.79026253958,490347.15000000043
2023-01-23 00:00:00.000 UTC,536,673,489,620,108899.49563244458,397106.86000000016,37706.44141962256,397106.86000000016
2023-01-24 00:00:00.000 UTC,578,579,529,539,129058.19234928706,309728.2499999999,54172.536663665196,309728.2499999999
2023-01-25 00:00:00.000 UTC,657,558,594,529,126521.55074899433,307315.79999999993,-148252.53643658652,307315.79999999993
2023-01-26 00:00:00.000 UTC,530,647,459,597,116496.04584310723,289000.45000000007,93223.82602862385,289000.45000000007
2023-01-27 00:00:00.000 UTC,599,775,540,727,99803.22799500499,321537.90999999986,51502.37558949815,321537.90999999986
2023-01-28 00:00:00.000 UTC,731,870,687,816,108915.67920581414,301994.36,62711.203117823956,301994.36
2023-01-29 00:00:00.000 UTC,551,1192,494,1155,69745.6437254451,516540.64999999997,-55143.32739072402,516540.64999999997
2023-01-30 00:00:00.000 UTC,593,1030,555,936,106789.75069689727,341980.18999999994,59551.651996097375,341980.18999999994
2023-01-31 00:00:00.000 UTC,604,738,544,651,102513.84244258776,295679.21,37256.92199724055,295679.21
2023-02-01 00:00:00.000 UTC,714,1001,663,918,98214.41542991881,527830.2499999999,48445.58093402388,527830.2499999999
2023-02-02 00:00:00.000 UTC,588,748,536,722,95543.28454686576,825731.7899999993,38577.188881297676,825731.7899999993
2023-02-03 00:00:00.000 UTC,579,808,494,769,63379.92405598302,686895.2899999996,-172362.59648576926,686895.2899999996
2023-02-04 00:00:00.000 UTC,670,865,600,793,122936.7458169864,1.2557899399999997e+06,100256.38594862251,1.2557899399999997e+06
2023-02-05 00:00:00.000 UTC,1390,1806,1299,1684,144017.06408411585,505848.0700000006,103116.85237142131,505848.0700000006
2023-02-06 00:00:00.000 UTC,1009,1023,909,950,143594.72311955484,387220.2599999998,104182.94557021391,387220.2599999998
2023-02-07 00:00:00.000 UTC,531,620,506,585,72846.94128486476,548531.4600000002,41603.67503914214,548531.4600000002
2023-02-08 00:00:00.000 UTC,981,405,960,381,82989.94240786401,241719.07000000007,51194.90354410399,241719.07000000007
2023-02-09 00:00:00.000 UTC,632,902,580,886,101121.65292069889,409426.88000000024,55015.56052810897,409426.88000000024
2023-02-10 00:00:00.000 UTC,895,973,830,931,78691.57784848801,650765.2400000006,1809.8836861510545,650765.2400000006
2023-02-11 00:00:00.000 UTC,1011,1077,936,998,136301.32825624786,651408.1900000002,-54504.41659653963,651408.1900000002
2023-02-12 00:00:00.000 UTC,894,1978,822,1815,143452.79369044252,1.0306427899999997e+06,98750.23705190475,1.0306427899999997e+06
2023-02-13 00:00:00.000 UTC,760,1654,703,1471,92168.89598683776,1.17876602e+06,-69881.17206764319,1.17876602e+06
2023-02-14 00:00:00.000 UTC,878,1661,828,1463,188731.66334633506,935039.8299999997,98933.42912916845,935039.8299999997
2023-02-15 00:00:00.000 UTC,436,1200,403,1095,101146.63577636128,627875.5000000001,63741.06067791413,627875.5000000001
2023-02-16 00:00:00.000 UTC,304,968,275,836,57862.76384390478,578388.1700000003,22557.68162977128,577618.8300000003
2023-02-17 00:00:00.000 UTC,693,1228,658,1126,121319.79315454328,521575.4000000002,54978.82815434004,521326.1700000002
2023-02-18 00:00:00.000 UTC,670,1263,617,1121,148892.74048769072,924818.0199999996,122534.53549365766,924818.0199999996
2023-02-19 00:00:00.000 UTC,1022,1495,971,1370,137696.3088681205,875084.4700000003,-179916.0738813078,875084.4700000003
2023-02-20 00:00:00.000 UTC,827,1091,794,1055,127355.08915087164,757401.7500000003,58026.11354769851,757401.7500000003
2023-02-21 00:00:00.000 UTC,530,957,504,909,76760.48052135846,660131.0200000004,35878.533842702505,659854.6700000004
2023-02-22 00:00:00.000 UTC,512,960,498,900,81667.55951341434,563144.4900000001,48633.62456806421,562548.93
2023-02-23 00:00:00.000 UTC,368,940,342,892,75236.01789312148,1.9329281200000017e+06,58148.38177049043,1.9323321800000018e+06
2023-02-24 00:00:00.000 UTC,485,990,443,933,73322.63513271998,1.7004357699999993e+06,27230.33565726981,1.7004357699999993e+06
2023-02-25 00:00:00.000 UTC,1393,1693,1331,1560,159036.94007783983,1.1580042499999995e+06,-52603.95246516036,1.1578456399999997e+06
2023-02-26 00:00:00.000 UTC,1095,1543,1013,1458,123805.18396832772,870562.2200000007,60895.17514270445,870562.2200000007
2023-02-27 00:00:00.000 UTC,1163,1361,1116,1314,171194.05548662608,935446.3299999991,94725.70700772591,935446.3299999991
2023-02-28 00:00:00.000 UTC,921,1122,876,1044,145141.17062204314,1.3616944000000001e+06,101926.18846704662,1.36159025e+06
2023-03-01 00:00:00.000 UTC,681,1098,642,1012,164492.13837182816,3.19968246e+06,119211.75302402813,3.19931292e+06
2023-03-02 00:00:00.000 UTC,872,1615,822,1435,208812.32295787756,1.2787619800000002e+06,-45025.04322214258,1.2782642400000002e+06
2023-03-03 00:00:00.000 UTC,843,1179,803,1081,185757.2701970102,1.9322167699999998e+06,144692.68171314523,1.9315983299999998e+06
2023-03-04 00:00:00.000 UTC,1045,1168,1007,1111,180214.8577336473,657200.4499999995,129841.86353535157,656707.1499999994
2023-03-05 00:00:00.000 UTC,967,1041,911,1001,154311.52483650358,650456.9099999997,55663.10366551673,650025.7399999998
2023-03-06 00:00:00.000 UTC,762,762,730,703,162510.64083427415,679867.3800000002,124826.3846298685,679287.6200000002
2023-03-07 00:00:00.000 UTC,958,1593,908,1528,192307.5268718196,782830.6700000002,-96936.28673058774,782830.6700000002
2023-03-08 00:00:00.000 UTC,785,1025,744,954,148823.32921518432,697887.1599999996,116052.04363484605,697719.3299999996
2023-03-09 00:00:00.000 UTC,574,851,549,817,107831.75178204736,640049.6,42490.82076979505,640049.6
2023-03-10 00:00:00.000 UTC,851,856,792,822,121091.90014241272,661723.38,-104399.22691167584,661447
2023-03-11 00:00:00.000 UTC,197,171,169,149,12703.497518096448,585461.4700000001,-140195.5011866055,585461.4700000001
2023-03-12 00:00:00.000 UTC,1464,1070,1336,1018,177652.5677770784,891472.1900000001,116945.25706498795,891472.1900000001
2023-03-13 00:00:00.000 UTC,1201,950,1080,909,139700.70702468418,538324.3799999999,80995.51581756683,538111.61
2023-03-14 00:00:00.000 UTC,1061,1100,955,1063,168857.87118039402,797692.56,106795.99539095804,797692.56
2023-03-15 00:00:00.000 UTC,1582,1007,1459,963,186354.80106209373,1.9921607799999989e+06,96676.79316340537,1.9921607799999989e+06
2023-03-16 00:00:00.000 UTC,1940,2400,1773,2243,299602.48804448434,1.3286458199999998e+06,11832.588320218494,1.32853776e+06
2023-03-17 00:00:00.000 UTC,4638,8427,4217,7811,863170.768437519,4.610975169999999e+06,748731.3143570535,4.610801349999999e+06
2023-03-18 00:00:00.000 UTC,8972,17149,8272,15807,1.6567703447460851e+06,7.018483400000001e+06,1.1608108614811504e+06,7.018339030000002e+06
2023-03-19 00:00:00.000 UTC,9445,18729,8647,17104,1.7067361733041892e+06,9.107009129999997e+06,1.0336682809415732e+06,9.106921439999998e+06
2023-03-20 00:00:00.000 UTC,9499,21112,8744,19408,1.7547632032771902e+06,1.2109449489999987e+07,627089.6761828853,1.2109240079999989e+07
2023-03-21 00:00:00.000 UTC,13272,24071,12290,21760,2.468119169505335e+06,1.2279963840000005e+07,1.5316881771858279e+06,1.2279327050000004e+07
2023-03-22 00:00:00.000 UTC,14540,24570,13451,22427,2.289895745564609e+06,1.2437653620000008e+07,1.5030820186327165e+06,1.2437407870000008e+07
2023-03-23 00:00:00.000 UTC,11908,29800,10954,26430,2.0090673874544862e+06,1.3562197429999994e+07,809369.6045658621,1.3561684419999992e+07
2023-03-24 00:00:00.000 UTC,15171,74332,13406,48830,2.6277274680176135e+06,4.327111482000001e+07,1.4275040976260244e+06,4.3269999900000006e+07
2023-03-25 00:00:00.000 UTC,17151,119373,15311,58677,3.3055412222067183e+06,6.295866177000006e+07,1.3837585049900217e+06,6.142346025000003e+07
2023-03-26 00:00:00.000 UTC,16744,122621,14738,61239,2.7698485654219626e+06,5.4780107980000004e+07,1.0042549320650008e+06,4.788359512000006e+07
2023-03-27 00:00:00.000 UTC,12050,92424,10948,48290,1.9393605672800625e+06,4.747815480999999e+07,282069.0624606433,3.993930117999999e+07
2023-03-28 00:00:00.000 UTC,10239,73335,9173,39176,2.1572144044630365e+06,5.508216640000002e+07,1.0108907320349938e+06,4.641690865000002e+07
2023-03-29 00:00:00.000 UTC,7952,60549,7241,32550,1.5052534885896267e+06,4.554929894e+07,-61830.530915642696,3.914201593999999e+07
2023-03-30 00:00:00.000 UTC,6790,47574,6168,25707,1.4423439420847152e+06,3.750928659999999e+07,806500.3636989904,2.516384274999998e+07
2023-03-31 00:00:00.000 UTC,11566,71695,10786,36710,2.7831524951022286e+06,6.756774309e+07,1.5279955081533832e+06,6.020849718999998e+07
2023-04-01 00:00:00.000 UTC,13036,74065,12209,37968,2.55330221283967e+06,4.950883172999999e+07,455613.05175226985,3.709386069000002e+07
2023-04-02 00:00:00.000 UTC,14647,79979,13610,40881,2.604724417734487e+06,5.441322709e+07,726269.1290977516,4.654116748999999e+07
2023-04-03 00:00:00.000 UTC,9313,60384,8644,32364,2.19045121740018e+06,4.7741669559999995e+07,130200.3488171207,3.1894236220000014e+07
2023-04-04 00:00:00.000 UTC,8871,51386,8339,27052,2.3454898346319054e+06,4.1882827170000024e+07,734958.3979082373,3.1517517420000006e+07
2023-04-05 00:00:00.000 UTC,4493,31367,4096,16996,1.3775170587779013e+06,7.754204470000003e+07,-146795.4809649095,6.767841051999998e+07
2023-04-06 00:00:00.000 UTC,6794,39894,6252,20831,1.6656810496720404e+06,4.719080196000001e+07,1.1348904745354385e+06,3.963261339999999e+07
2023-04-07 00:00:00.000 UTC,11893,51766,11186,26802,2.32649419186978e+06,4.965680912999999e+07,1.1983918758677726e+06,3.581795570999998e+07
2023-04-08 00:00:00.000 UTC,13440,60502,12699,31189,2.439005831228529e+06,5.307492812000001e+07,949492.3331094255,4.677727819000003e+07
2023-04-09 00:00:00.000 UTC,12332,57847,11533,29752,2.615391065214939e+06,6.578195275000002e+07,482483.27039986505,4.816660654999998e+07
2023-04-10 00:00:00.000 UTC,10941,47633,10367,25354,2.4249296785913636e+06,6.763464138000001e+07,275082.9654654648,5.546148462999999e+07
2023-04-11 00:00:00.000 UTC,9535,42752,8966,22881,2.4973716645573485e+06,5.335297988000002e+07,884580.6453830921,3.436140820999997e+07
2023-04-12 00:00:00.000 UTC,12591,45746,11960,24031,2.5798169090645835e+06,5.0492767089999996e+07,1.5276502645609078e+06,4.070244823999999e+07
2023-04-13 00:00:00.000 UTC,5458,23548,5051,13516,1.7781887105223504e+06,3.507015318000001e+07,-875173.0323823811,2.0003372750000004e+07
2023-04-14 00:00:00.000 UTC,5880,24965,5480,13708,1.639038890896149e+06,2.8874890130000006e+07,260716.68648426695,1.4312780720000008e+07
2023-04-15 00:00:00.000 UTC,9485,34093,8993,18613,3.038514625276987e+06,2.8779600589999992e+07,1.530541370986709e+06,1.0698438660000004e+07
2023-04-16 00:00:00.000 UTC,10185,31028,9711,16983,2.235057100973689e+06,3.2407137460000005e+07,296433.6055602814,2.190817808999999e+07
2023-04-17 00:00:00.000 UTC,4634,20054,4348,11279,1.4737762585386555e+06,1.9315103220000003e+07,-408720.2426211553,4.376489729999998e+06
2023-04-18 00:00:00.000 UTC,3212,12619,3019,7821,1.2159641832216708e+06,1.2049519159999995e+07,-333015.1926125696,2.4472633099999977e+06
2023-04-19 00:00:00.000 UTC,1603,7315,1517,4515,842421.6213937951,5.840664032000004e+07,536920.0848545324,5.1448200480000064e+07
2023-04-20 00:00:00.000 UTC,2056,7016,1942,4106,1.023518434631891e+06,1.2411831540000005e+07,515237.4706503672,5.350235350000001e+06
2023-04-21 00:00:00.000 UTC,3059,12490,2923,7137,1.1492586241689303e+06,1.4901227130000003e+07,813153.0881908268,2.866893480000002e+06
2023-04-22 00:00:00.000 UTC,4754,17781,4573,10301,1.2854992237969395e+06,1.9330974340000004e+07,105484.97514193741,1.4656344499999998e+07
2023-04-23 00:00:00.000 UTC,3914,15328,3536,8690,1.3973850396719913e+06,2.1005699400000017e+07,570765.1271810886,1.4101441440000003e+07
2023-04-24 00:00:00.000 UTC,3664,12896,3538,7847,1.8878368970808536e+06,2.287783475000002e+07,617603.0170140337,1.958609721000002e+07
2023-04-25 00:00:00.000 UTC,4349,11994,4092,10748,1.8779187016914624e+06,1.9614482779999983e+07,330173.216663082,1.1276950750000006e+07
2023-04-26 00:00:00.000 UTC,4946,10334,4642,9149,2.22475687443317e+06,1.6339052429999998e+07,1.2216151475642135e+06,1.1046643899999987e+07
2023-04-27 00:00:00.000 UTC,4489,12264,4275,10879,1.5352761785418505e+06,1.3637788430000005e+07,-164113.3570271954,5.021098689999993e+06
2023-04-28 00:00:00.000 UTC,3968,11129,3739,9864,1.7813938893214418e+06,1.5088303639999999e+07,396227.4304807264,4.542769269999999e+06
2023-04-29 00:00:00.000 UTC,3629,13143,3402,11611,1.799813522444188e+06,1.6382661159999998e+07,1.3555370713992866e+06,8.946764739999998e+06
2023-04-30 00:00:00.000 UTC,3069,12553,2900,11002,1.4447091045829207e+06,1.1330578749999998e+07,-330884.58624441363,7.941454179999997e+06
2023-05-01 00:00:00.000 UTC,739,6962,691,6253,360158.75811679615,1.1285637229999995e+07,71597.95019831607,-2.371563970000005e+06
2023-05-02 00:00:00.000 UTC,805,3765,731,3450,525934.5318599758,3.384138490000003e+06,416228.1897239674,1.2500205000000005e+06
2023-05-03 00:00:00.000 UTC,1695,3776,1544,3373,776398.2988013638,3.504308559999999e+06,630040.3971521012,228201.97999999975
2023-05-04 00:00:00.000 UTC,2446,5191,2302,4660,1.2865162975356907e+06,5.316846089999998e+06,-25439.36560483249,-1.503599189999999e+06
2023-05-05 00:00:00.000 UTC,904,2677,838,2462,1.1247586577080325e+06,2.537725999999999e+06,527815.235581633,309284.85999999987
2023-05-06 00:00:00.000 UTC,589,1684,538,1479,899590.4862590821,2.9616187699999986e+06,756129.5750273521,689097.1399999999
2023-05-07 00:00:00.000 UTC,1664,2132,1560,1898,2.3743149021114735e+06,2.74815193e+06,2.0842146387344608e+06,-1.2446345090000002e+07
2023-05-08 00:00:00.000 UTC,2607,2555,2477,2337,2.851983665389845e+06,3.0400473900000006e+06,1.2121693939620678e+06,-1.067647904e+07
2023-05-09 00:00:00.000 UTC,4690,4128,4395,3725,3.886133432907193e+06,6.6283160900000045e+06,2.6219809600758655e+06,4.690294340000002e+06
2023-05-10 00:00:00.000 UTC,1297,4490,1205,4071,446560.1558362993,6.6064394e+06,-91980.71236237044,5.069848880000002e+06
2023-05-11 00:00:00.000 UTC,1573,3630,1475,3307,1.2842214444019017e+06,9.620340059999999e+06,1.0314189951861333e+06,6.109610459999994e+06
2023-05-12 00:00:00.000 UTC,2818,7141,2692,6537,1.3106579598148423e+06,7.151660080000001e+06,1.1082893878479444e+06,3.952616910000002e+06
2023-05-13 00:00:00.000 UTC,5984,17900,5675,16403,1.83421686081789e+06,1.6760574729999999e+07,810095.9757379891,1.0989869479999993e+07
2023-05-14 00:00:00.000 UTC,4829,17504,4553,15991,1.9852637427181813e+06,2.4247821939999998e+07,1.5865581358244598e+06,1.8278205180000003e+07
2023-05-15 00:00:00.000 UTC,3444,15253,3274,14261,1.507343831447428e+06,1.4221894479999999e+07,-699753.0197733085,-1.7907680000000088e+06
2023-05-16 00:00:00.000 UTC,4211,16487,4032,15363,2.0487719507644637e+06,1.8794311779999994e+07,799482.6223888039,8.967940429999998e+06
2023-05-17 00:00:00.000 UTC,3505,20073,3344,18773,1.7859152080980304e+06,2.8175969820000004e+07,1.304339914197455e+06,2.3558035319999985e+07
2023-05-18 00:00:00.000 UTC,3360,13572,3141,12138,2.554114850230375e+06,1.6381894290000003e+07,1.3095420657537726e+06,9.7675755e+06
2023-05-19 00:00:00.000 UTC,3400,15732,3222,14244,2.0915400556532748e+06,2.3533815849999998e+07,-477243.89456857456,1.649148345999999e+07
2023-05-20 00:00:00.000 UTC,4801,23323,4569,20982,1.595841695507396e+06,2.905401296999999e+07,1.1693020173517573e+06,2.1433658520000003e+07
2023-05-21 00:00:00.000 UTC,4991,25711,4720,23024,1.5113348194183954e+06,2.6247138759999983e+07,943912.3610494521,4.964574530000004e+06
2023-05-22 00:00:00.000 UTC,3517,17464,3317,15863,1.479651854529978e+06,2.8822069940000013e+07,-328480.8766685535,1.8646359069999997e+07
2023-05-23 00:00:00.000 UTC,1942,10035,1800,8983,1.2890669103497253e+06,1.8600991570000004e+07,-47020.77416787293,6.601049940000003e+06
2023-05-24 00:00:00.000 UTC,3665,17148,3506,15133,1.4769197649376364e+06,3.2662582169999998e+07,943045.13328718,1.695118110000002e+07
2023-05-25 00:00:00.000 UTC,4178,22669,4029,19832,1.315095853178066e+06,3.586867012000002e+07,322293.9149947665,1.8983439990000006e+07
2023-05-26 00:00:00.000 UTC,4873,24983,4708,22073,1.4694186511127993e+06,4.323424088999998e+07,857459.7066419937,2.3617326849999994e+07
2023-05-27 00:00:00.000 UTC,5944,33802,5640,30017,2.0165725565688924e+06,3.8573966119999975e+07,955472.7189391908,1.5789581399999999e+07
2023-05-28 00:00:00.000 UTC,3920,26193,3676,22931,1.4591996255485266e+06,3.556844843e+07,241389.90301264144,9.092809140000004e+06
2023-05-29 00:00:00.000 UTC,2482,18158,2373,16101,1.0324519504691877e+06,3.623622149999999e+07,-620180.7821643888,1.722632730000001e+07
2023-05-30 00:00:00.000 UTC,1783,14136,1706,12538,1.091190739853721e+06,1.892070119999999e+07,529448.089533775,8.029350919999995e+06
2023-05-31 00:00:00.000 UTC,3194,23239,3085,20386,1.5686352836797726e+06,4.361667401999999e+07,1.0322240494714782e+06,3.369301431e+07
2023-06-01 00:00:00.000 UTC,2140,13218,2057,11264,1.4767897583735615e+06,2.4080531019999992e+07,158050.17157787352,1.4696454080000004e+07
2023-06-02 00:00:00.000 UTC,2794,18345,2610,16278,1.2827332820405245e+06,2.8161443450000014e+07,709479.0365001956,1.7751903259999998e+07
2023-06-03 00:00:00.000 UTC,4458,27177,4203,23957,2.088357028251863e+06,4.491107813000001e+07,885872.6492233675,3.3501917769999992e+07
2023-06-04 00:00:00.000 UTC,4928,32809,4651,28599,2.1637871326469705e+06,4.234592006000006e+07,416115.0264113886,3.0438637479999997e+07
2023-06-05 00:00:00.000 UTC,3529,23817,3315,20846,1.6501857758851466e+06,3.704317059999998e+07,-418675.8337424092,2.5309134329999994e+07
2023-06-06 00:00:00.000 UTC,4069,22372,3802,19821,2.175570058552247e+06,2.930900208e+07,854362.9689150489,1.0887428189999994e+07
2023-06-07 00:00:00.000 UTC,3927,22247,3650,19692,1.2938652119980277e+06,2.7808896520000007e+07,530962.6484826966,1.3732492419999994e+07
2023-06-08 00:00:00.000 UTC,3448,21296,3200,18371,1.7406572359036559e+06,2.7331341650000002e+07,493548.7041956787,1.6932516749999996e+07
2023-06-09 00:00:00.000 UTC,3213,24999,2977,22576,1.1289530166175994e+06,4.352811119999996e+07,-835183.8358579966,2.7893470509999994e+07
2023-06-10 00:00:00.000 UTC,3994,22085,3724,19479,1.3690154533944777e+06,2.737082655999999e+07,718739.8705313917,1.5159344930000005e+07
2023-06-11 00:00:00.000 UTC,5644,29159,5296,25588,1.3498148770654704e+06,3.296311930999998e+07,-473638.4712115882,2.2315512629999995e+07
2023-06-12 00:00:00.000 UTC,6826,34912,6591,30718,1.6528774091609e+06,5.383415078999996e+07,410470.19230329525,3.815694988999997e+07
2023-06-13 00:00:00.000 UTC,4772,32599,4525,28454,1.5946392784608032e+06,3.691987994000002e+07,381739.73946045304,2.1762819270000007e+07
2023-06-14 00:00:00.000 UTC,4121,28942,3892,25609,1.6209421423827286e+06,5.192186469999997e+07,780637.561117066,3.494258094999998e+07
2023-06-15 00:00:00.000 UTC,4582,26688,4249,23610,1.3122528089511467e+06,3.683966621e+07,119340.76362908988,2.3635773780000005e+07
2023-06-16 00:00:00.000 UTC,4287,25480,3911,22313,1.460337597041855e+06,3.569021847999999e+07,749705.742459783,1.9368217200000007e+07
2023-06-17 00:00:00.000 UTC,7355,26910,7065,23632,1.3816135003115365e+06,3.8867028260000005e+07,398050.04240276257,9.744320719999991e+06
2023-06-18 00:00:00.000 UTC,4968,24611,4626,21461,1.1172398591153417e+06,3.791781929000001e+07,280154.47267904744,2.2791069599999998e+07
2023-06-19 00:00:00.000 UTC,3764,21294,3477,18652,1.0182656486911655e+06,3.615242222999999e+07,92085.8911540525,1.775449953e+07
2023-06-20 00:00:00.000 UTC,4422,24861,4024,22138,1.1177616015768866e+06,3.4840036220000006e+07,44821.53295375183,1.86069544e+07
